"","fips_code","collection_week","previous_day_admission_adult_covid_confirmed_7_day_sum","previous_day_admission_pediatric_covid_confirmed_7_day_sum","previous_day_covid_ED_visits_7_day_sum","previous_day_admission_adult_covid_suspected_7_day_sum","previous_day_admission_pediatric_covid_suspected_7_day_sum"
"2766",36083,"2020-11-27",23,0,210,5,0
"2767",36085,"2020-11-20",19,0,78,0,0
"2768",36087,"2020-11-20",47,0,39,0,0
"2769",36087,"2020-11-27",44,0,12,0,0
"2770",36087,"2020-12-04",77,0,123,5,0
"2771",36089,"2020-11-20",14,0,143,0,0
"2772",36089,"2020-11-27",5,0,63,0,0
"2773",36089,"2020-12-04",5,0,68,0,0
"2774",36091,"2020-11-20",6,0,157,0,0
"2775",36091,"2020-11-27",7,0,171,0,0
"2776",36091,"2020-12-04",5,0,178,0,0
"2777",36093,"2020-11-27",33,0,25,0,0
"2778",36093,"2020-12-04",6,0,0,0,0
"2779",36097,"2020-11-27",0,0,5,0,0
"2780",36101,"2020-11-27",10,0,31,9,0
"2781",36101,"2020-12-04",37,0,192,17,0
"2782",36103,"2020-11-20",43,0,289,16,0
"2783",36103,"2020-11-27",62,0,327,41,0
"2784",36103,"2020-12-04",151,0,598,47,0
"2785",36105,"2020-11-20",0,0,0,0,0
"2786",36105,"2020-11-27",5,0,86,9,0
"2787",36105,"2020-12-04",0,0,0,0,0
"2788",36109,"2020-11-27",9,0,87,5,0
"2789",36109,"2020-12-04",12,0,84,14,0
"2790",36111,"2020-11-20",0,0,0,0,0
"2791",36111,"2020-11-27",6,0,34,34,0
"2792",36111,"2020-12-04",13,0,80,62,0
"2793",36113,"2020-11-27",4,0,96,0,0
"2794",36113,"2020-12-04",8,0,96,0,0
"2795",36117,"2020-11-20",14,0,158,0,0
"2796",36117,"2020-11-27",11,0,167,0,0
"2797",36117,"2020-12-04",17,0,173,0,0
"2798",36119,"2020-11-20",108,4,578,263,42
"2799",36119,"2020-11-27",237,5,1277,292,45
"2800",36119,"2020-12-04",277,12,1252,161,25
"2801",36121,"2020-11-20",6,0,76,0,0
"2802",36121,"2020-11-27",12,0,77,0,0
"2803",36121,"2020-12-04",16,0,99,0,0
"2804",37001,"2020-11-27",32,0,299,13,0
"2805",37001,"2020-12-04",47,0,290,11,0
"2806",37005,"2020-11-20",0,0,9,0,0
"2807",37005,"2020-12-04",0,0,13,0,0
"2808",37007,"2020-11-27",5,0,77,9,0
"2809",37009,"2020-11-27",4,0,22,5,0
"2810",37009,"2020-12-04",11,0,37,0,0
"2811",37011,"2020-11-20",0,0,26,0,0
"2812",37011,"2020-11-27",0,0,34,0,0
"2813",37011,"2020-12-04",0,0,42,0,0
"2814",37013,"2020-11-20",5,0,63,0,0
"2815",37013,"2020-11-27",5,0,67,0,0
"2816",37013,"2020-12-04",12,0,75,0,0
"2817",37015,"2020-11-20",0,0,18,0,0
"2818",37015,"2020-11-27",0,0,31,0,0
"2819",37015,"2020-12-04",0,0,24,0,0
"2820",37017,"2020-11-20",0,0,0,5,0
"2821",37019,"2020-11-27",17,0,21,0,0
"2822",37019,"2020-12-04",12,0,0,0,0
"2823",37021,"2020-11-27",0,0,0,0,0
"2824",37021,"2020-12-04",0,0,0,0,0
"2825",37023,"2020-11-20",19,0,19,0,0
"2826",37023,"2020-11-27",16,0,16,0,0
"2827",37023,"2020-12-04",34,0,34,0,0
"2828",37025,"2020-11-27",37,0,336,139,15
"2829",37027,"2020-11-20",5,0,36,21,0
"2830",37027,"2020-11-27",13,0,46,37,0
"2831",37027,"2020-12-04",13,0,44,36,0
"2832",37031,"2020-11-27",6,0,7,0,0
"2833",37031,"2020-12-04",13,0,15,0,0
"2834",37035,"2020-11-20",57,0,36,8,0
"2835",37035,"2020-11-27",27,0,51,0,0
"2836",37035,"2020-12-04",19,0,32,0,0
"2837",37037,"2020-12-04",0,0,18,5,0
"2838",37039,"2020-11-20",0,0,29,0,0
"2839",37039,"2020-11-27",0,0,31,0,0
"2840",37039,"2020-12-04",0,0,32,0,0
"2841",37041,"2020-11-27",5,0,40,0,0
"2842",37041,"2020-12-04",9,0,40,0,0
"2843",37045,"2020-11-27",20,0,218,37,0
"2844",37047,"2020-11-20",7,0,80,9,0
"2845",37047,"2020-12-04",17,0,82,5,0
"2846",37049,"2020-11-20",21,0,428,0,0
"2847",37049,"2020-11-27",28,0,401,0,0
"2848",37049,"2020-12-04",38,0,511,0,0
"2849",37051,"2020-11-20",18,0,0,136,6
"2850",37051,"2020-11-27",0,0,0,0,0
"2851",37051,"2020-12-04",0,0,0,0,0
"2852",37055,"2020-11-20",0,0,50,0,0
"2853",37055,"2020-11-27",0,0,80,0,0
"2854",37055,"2020-12-04",0,0,66,0,0
"2855",37057,"2020-11-20",5,0,36,0,0
"2856",37057,"2020-11-27",21,0,37,0,0
"2857",37057,"2020-12-04",8,0,0,0,0
"2858",37059,"2020-11-20",0,0,12,0,0
"2859",37059,"2020-11-27",0,0,11,0,0
"2860",37059,"2020-12-04",0,0,33,0,0
"2861",37061,"2020-11-20",12,0,79,14,0
"2862",37061,"2020-11-27",12,0,59,9,0
"2863",37061,"2020-12-04",7,0,106,10,0
"2864",37063,"2020-11-20",24,0,182,14,0
"2865",37063,"2020-11-27",29,0,209,9,0
"2866",37063,"2020-12-04",0,0,0,0,0
"2867",37065,"2020-11-20",77,0,0,5,0
"2868",37065,"2020-12-04",18,0,0,0,0
"2869",37067,"2020-11-20",0,0,0,0,0
"2870",37067,"2020-11-27",104,0,0,16,0
"2871",37067,"2020-12-04",133,0,0,9,0
"2872",37071,"2020-11-20",64,0,443,13,0
"2873",37071,"2020-11-27",55,0,414,13,0
"2874",37071,"2020-12-04",81,0,393,15,0
"2875",37077,"2020-11-27",7,0,140,0,0
"2876",37077,"2020-12-04",6,0,126,0,0
"2877",37081,"2020-11-20",0,0,0,0,0
"2878",37081,"2020-11-27",0,0,0,0,0
"2879",37081,"2020-12-04",0,0,0,0,0
"2880",37083,"2020-11-20",18,0,81,0,0
"2881",37083,"2020-11-27",7,0,73,0,0
"2882",37083,"2020-12-04",15,0,69,0,0
"2883",37085,"2020-11-20",13,0,149,38,0
"2884",37087,"2020-11-27",7,0,61,6,0
"2885",37087,"2020-12-04",9,0,70,4,0
"2886",37089,"2020-11-20",6,0,38,11,0
"2887",37089,"2020-11-27",14,0,88,9,0
"2888",37089,"2020-12-04",18,0,92,25,0
"2889",37091,"2020-11-27",15,0,0,7,0
"2890",37091,"2020-12-04",7,0,0,4,0
"2891",37093,"2020-11-20",5,0,0,18,0
"2892",37093,"2020-11-27",8,0,0,18,0
"2893",37097,"2020-11-27",14,0,185,6,0
"2894",37097,"2020-12-04",58,0,247,0,0
"2895",37099,"2020-11-20",0,0,37,0,0
"2896",37099,"2020-11-27",0,0,61,0,0
"2897",37099,"2020-12-04",0,0,46,0,0
"2898",37101,"2020-11-20",23,0,112,52,0
"2899",37101,"2020-11-27",20,0,128,69,0
"2900",37101,"2020-12-04",33,0,156,85,0
"2901",37105,"2020-11-20",4,0,127,0,0
"2902",37105,"2020-11-27",8,0,98,0,0
"2903",37105,"2020-12-04",16,0,137,0,0
"2904",37107,"2020-11-20",22,0,156,0,0
"2905",37107,"2020-11-27",19,0,155,5,0
"2906",37111,"2020-11-20",4,0,0,11,0
"2907",37111,"2020-11-27",8,0,0,13,0
"2908",37113,"2020-11-27",0,0,0,0,0
"2909",37117,"2020-11-27",5,0,19,4,0
"2910",37119,"2020-11-20",49,0,215,45,4
"2911",37119,"2020-11-27",22,0,165,82,4
"2912",37119,"2020-12-04",30,0,642,255,21
"2913",37121,"2020-11-27",10,0,0,15,0
"2914",37121,"2020-12-04",12,0,0,13,0
"2915",37123,"2020-11-20",0,0,37,0,0
"2916",37123,"2020-11-27",0,0,44,0,0
"2917",37123,"2020-12-04",0,0,55,0,0
"2918",37125,"2020-12-04",66,0,789,4,0
"2919",37127,"2020-11-20",21,0,92,55,0
"2920",37127,"2020-11-27",32,0,104,59,0
"2921",37127,"2020-12-04",22,0,83,56,0
"2922",37129,"2020-11-20",33,0,247,144,7
"2923",37129,"2020-11-27",34,0,267,130,5
"2924",37133,"2020-11-27",14,0,0,16,0
"2925",37133,"2020-12-04",14,5,0,0,0
"2926",37139,"2020-11-20",12,0,87,23,0
"2927",37139,"2020-11-27",13,0,98,27,0
"2928",37139,"2020-12-04",13,0,118,36,0
"2929",37141,"2020-11-27",0,0,252,4,0
"2930",37147,"2020-11-20",33,0,0,0,0
"2931",37147,"2020-12-04",66,0,0,0,0
"2932",37149,"2020-11-20",0,0,19,0,0
"2933",37149,"2020-11-27",0,0,14,0,0
"2934",37149,"2020-12-04",0,0,37,0,0
"2935",37151,"2020-11-27",0,0,120,0,0
"2936",37157,"2020-11-20",6,0,58,12,0
"2937",37157,"2020-11-27",9,0,58,11,0
"2938",37157,"2020-12-04",9,0,60,18,0
"2939",37161,"2020-11-20",13,0,119,63,0
"2940",37161,"2020-11-27",10,0,132,66,0
"2941",37163,"2020-11-27",11,0,0,0,0
"2942",37165,"2020-11-20",18,0,394,0,0
"2943",37165,"2020-11-27",28,0,365,0,0
"2944",37165,"2020-12-04",34,0,434,0,0
"2945",37167,"2020-11-20",5,0,96,26,0
"2946",37171,"2020-11-20",13,0,97,0,0
"2947",37171,"2020-11-27",18,0,103,0,0
"2948",37171,"2020-12-04",21,0,127,0,0
"2949",37173,"2020-11-20",0,0,7,0,0
"2950",37173,"2020-11-27",0,0,29,0,0
"2951",37173,"2020-12-04",0,0,24,0,0
"2952",37179,"2020-11-20",18,0,179,52,4
"2953",37179,"2020-11-27",14,0,227,63,8
"2954",37179,"2020-12-04",16,0,220,66,8
"2955",37181,"2020-11-20",6,0,7,8,0
"2956",37181,"2020-11-27",5,0,0,0,0
"2957",37181,"2020-12-04",8,0,0,0,0
"2958",37183,"2020-11-20",11,0,448,25,0
"2959",37183,"2020-11-27",12,0,1348,35,8
"2960",37183,"2020-12-04",38,0,137,97,0
"2961",37189,"2020-11-20",16,0,50,0,0
"2962",37189,"2020-11-27",19,0,40,0,0
"2963",37191,"2020-11-20",25,0,95,56,0
"2964",37191,"2020-11-27",27,0,120,42,0
"2965",37191,"2020-12-04",26,0,106,41,0
"2966",37193,"2020-11-27",14,0,32,0,0
"2967",37195,"2020-11-20",0,0,178,0,0
"2968",37195,"2020-11-27",0,0,125,0,0
"2969",37195,"2020-12-04",0,0,208,0,0
"2970",38001,"2020-11-20",5,0,10,0,0
"2971",38003,"2020-11-20",4,0,14,0,0
"2972",38003,"2020-11-27",5,0,19,0,0
"2973",38009,"2020-11-27",0,0,7,0,0
"2974",38015,"2020-11-20",25,0,108,0,0
"2975",38015,"2020-11-27",33,0,80,0,0
"2976",38015,"2020-12-04",18,0,88,0,0
"2977",38017,"2020-11-20",0,0,116,0,0
"2978",38017,"2020-11-27",50,4,118,49,7
"2979",38017,"2020-12-04",0,0,101,0,0
"2980",38021,"2020-11-27",0,0,5,0,0
"2981",38029,"2020-11-27",0,0,5,0,0
"2982",38035,"2020-12-04",18,0,80,0,0
"2983",38051,"2020-11-20",0,0,0,0,0
"2984",38051,"2020-11-27",0,0,0,0,0
"2985",38051,"2020-12-04",0,0,0,0,0
"2986",38053,"2020-11-20",0,0,13,0,0
"2987",38053,"2020-11-27",0,0,12,0,0
"2988",38055,"2020-11-20",0,0,0,0,0
"2989",38059,"2020-11-20",0,0,0,0,0
"2990",38059,"2020-11-27",0,0,0,0,0
"2991",38059,"2020-12-04",0,0,0,0,0
"2992",38061,"2020-11-20",0,0,0,0,0
"2993",38061,"2020-11-27",0,0,0,0,0
"2994",38061,"2020-12-04",0,0,0,0,0
"2995",38063,"2020-12-04",0,0,0,0,0
"2996",38067,"2020-11-20",4,0,15,0,0
"2997",38071,"2020-11-27",0,0,43,0,0
"2998",38071,"2020-12-04",6,0,45,0,0
"2999",38073,"2020-12-04",0,0,10,4,0
"3000",38079,"2020-11-20",9,0,0,0,0
"3001",38079,"2020-11-27",7,0,0,0,0
"3002",38079,"2020-12-04",9,0,0,0,0
"3003",38089,"2020-11-20",10,0,102,0,0
"3004",38089,"2020-11-27",7,0,74,0,0
"3005",38089,"2020-12-04",7,0,85,0,0
"3006",38093,"2020-11-20",5,0,33,6,0
"3007",38095,"2020-12-04",0,0,0,0,0
"3008",38097,"2020-11-20",6,0,7,0,0
"3009",38097,"2020-11-27",0,0,0,0,0
"3010",38101,"2020-11-20",27,0,118,0,0
"3011",38101,"2020-12-04",4,0,0,0,0
"3012",38105,"2020-11-20",7,0,64,4,0
"3013",38105,"2020-11-27",10,0,31,11,0
"3014",38105,"2020-12-04",14,0,43,17,0
"3015",39001,"2020-11-20",11,0,51,0,0
"3016",39001,"2020-11-27",5,0,37,0,0
"3017",39001,"2020-12-04",12,0,47,0,0
"3018",39003,"2020-11-20",196,0,112,0,0
"3019",39003,"2020-11-27",218,0,90,0,0
"3020",39003,"2020-12-04",226,0,196,73,0
"3021",39005,"2020-11-27",9,0,5,0,0
"3022",39007,"2020-11-20",28,0,0,10,0
"3023",39007,"2020-11-27",29,0,0,13,0
"3024",39007,"2020-12-04",9,0,0,8,0
"3025",39011,"2020-11-20",15,0,55,10,0
"3026",39011,"2020-11-27",8,0,34,8,0
"3027",39011,"2020-12-04",5,0,59,14,0
"3028",39013,"2020-11-27",0,0,0,0,0
"3029",39013,"2020-12-04",0,0,0,0,0
"3030",39017,"2020-11-20",34,0,45,0,0
"3031",39017,"2020-11-27",85,0,528,81,0
"3032",39017,"2020-12-04",99,0,443,96,0
"3033",39021,"2020-11-20",4,0,6,4,0
"3034",39023,"2020-11-20",111,0,64,79,0
"3035",39023,"2020-11-27",143,0,54,79,0
"3036",39023,"2020-12-04",151,0,53,69,0
"3037",39025,"2020-11-20",53,0,42,65,0
"3038",39025,"2020-11-27",43,0,35,50,0
"3039",39025,"2020-12-04",41,0,41,48,0
"3040",39027,"2020-11-20",26,0,58,12,0
"3041",39027,"2020-11-27",35,0,65,9,0
"3042",39027,"2020-12-04",22,0,125,8,0
"3043",39029,"2020-11-20",23,0,80,47,0
"3044",39029,"2020-11-27",29,0,106,51,0
"3045",39029,"2020-12-04",28,0,112,41,0
"3046",39031,"2020-11-20",6,0,309,10,0
"3047",39031,"2020-11-27",4,0,230,14,0
"3048",39031,"2020-12-04",4,0,373,14,0
"3049",39033,"2020-11-20",31,0,0,0,0
"3050",39033,"2020-11-27",40,0,13,0,0
"3051",39033,"2020-12-04",46,0,24,0,0
"3052",39035,"2020-11-20",467,0,1739,359,6
"3053",39035,"2020-11-27",466,5,1273,177,6
"3054",39035,"2020-12-04",546,9,1369,460,0
"3055",39037,"2020-11-20",17,0,52,0,0
"3056",39037,"2020-12-04",18,0,54,0,0
"3057",39039,"2020-11-20",30,0,76,13,0
"3058",39039,"2020-11-27",18,0,51,10,0
"3059",39039,"2020-12-04",15,0,13,15,0
"3060",39041,"2020-11-20",6,0,37,0,0
"3061",39043,"2020-11-27",29,0,234,4,0
"3062",39043,"2020-12-04",42,0,221,0,0
"3063",39045,"2020-11-20",23,0,401,5,0
"3064",39045,"2020-11-27",0,0,141,0,0
"3065",39045,"2020-12-04",29,0,385,0,0
"3066",39047,"2020-11-20",9,0,18,0,0
"3067",39047,"2020-11-27",4,0,21,0,0
"3068",39047,"2020-12-04",8,0,25,0,0
"3069",39049,"2020-11-20",169,16,831,31,361
"3070",39049,"2020-11-27",321,23,395,38,249
"3071",39049,"2020-12-04",436,27,969,54,301
"3072",39051,"2020-11-20",6,0,114,0,0
"3073",39051,"2020-11-27",8,0,66,0,0
"3074",39051,"2020-12-04",5,0,84,0,0
"3075",39053,"2020-11-20",29,0,73,25,0
"3076",39053,"2020-11-27",31,0,64,30,0
"3077",39057,"2020-11-20",52,0,68,0,0
"3078",39057,"2020-11-27",29,0,88,0,0
"3079",39057,"2020-12-04",0,0,25,0,0
"3080",39059,"2020-11-27",8,0,133,0,0
"3081",39059,"2020-12-04",22,0,84,0,0
"3082",39061,"2020-11-20",305,0,1134,316,0
"3083",39061,"2020-11-27",270,0,1079,276,0
"3084",39061,"2020-12-04",238,0,1019,246,0
"3085",39063,"2020-11-20",57,0,238,0,0
"3086",39063,"2020-11-27",50,0,193,0,0
"3087",39063,"2020-12-04",36,0,181,0,0
"3088",39065,"2020-11-20",0,0,36,0,0
"3089",39065,"2020-11-27",7,0,33,0,0
"3090",39067,"2020-11-20",0,0,20,0,0
"3091",39067,"2020-11-27",0,0,26,0,0
"3092",39071,"2020-11-20",10,0,141,0,0
"3093",39071,"2020-11-27",16,0,146,0,0
"3094",39071,"2020-12-04",13,0,127,0,0
"3095",39073,"2020-11-20",5,0,16,4,0
"3096",39075,"2020-11-20",15,0,42,0,0
"3097",39075,"2020-11-27",25,0,51,0,0
"3098",39075,"2020-12-04",19,0,78,0,0
"3099",39077,"2020-11-20",31,0,119,6,0
"3100",39077,"2020-11-27",29,0,101,10,0
"3101",39077,"2020-12-04",18,0,112,12,0
"3102",39079,"2020-11-20",0,0,34,0,0
"3103",39079,"2020-11-27",0,0,29,0,0
"3104",39079,"2020-12-04",0,0,48,0,0
"3105",39081,"2020-11-20",29,0,151,0,0
"3106",39081,"2020-11-27",36,0,133,0,0
"3107",39081,"2020-12-04",43,0,138,8,0
"3108",39083,"2020-11-20",30,0,121,0,0
"3109",39083,"2020-12-04",22,0,170,0,0
"3110",39085,"2020-11-27",41,0,218,0,0
"3111",39085,"2020-12-04",33,0,231,0,0
"3112",39089,"2020-11-20",46,0,344,0,0
"3113",39089,"2020-11-27",50,0,376,0,0
"3114",39089,"2020-12-04",38,0,313,0,0
"3115",39091,"2020-11-20",5,0,43,12,0
"3116",39091,"2020-11-27",10,0,40,8,0
"3117",39091,"2020-12-04",7,0,40,11,0
"3118",39093,"2020-11-20",69,0,256,91,0
"3119",39093,"2020-11-27",43,0,162,45,0
"3120",39093,"2020-12-04",56,0,154,69,0
"3121",39095,"2020-11-20",188,7,325,147,7
"3122",39095,"2020-11-27",308,12,633,187,15
"3123",39095,"2020-12-04",338,11,582,219,15
"3124",39097,"2020-11-20",10,0,26,0,0
"3125",39097,"2020-11-27",8,0,34,0,0
"3126",39097,"2020-12-04",5,0,25,0,0
"3127",39099,"2020-11-20",250,0,172,254,0
"3128",39099,"2020-11-27",28,0,0,0,0
"3129",39099,"2020-12-04",235,0,154,219,0
"3130",39101,"2020-11-27",52,0,141,0,0
"3131",39103,"2020-11-20",30,0,133,70,0
"3132",39103,"2020-11-27",38,0,112,46,0
"3133",39103,"2020-12-04",55,0,146,28,0
"3134",39107,"2020-11-20",25,0,74,4,0
"3135",39107,"2020-12-04",16,0,63,0,0
"3136",39109,"2020-11-20",9,0,122,35,0
"3137",39109,"2020-11-27",17,0,141,37,0
"3138",39113,"2020-11-20",156,0,880,158,63
"3139",39113,"2020-11-27",137,0,783,144,0
"3140",39113,"2020-12-04",243,0,929,161,0
"3141",39117,"2020-11-20",32,0,27,0,0
"3142",39117,"2020-11-27",34,0,36,0,0
"3143",39117,"2020-12-04",27,0,23,0,0
"3144",39119,"2020-11-20",54,0,57,0,0
"3145",39119,"2020-11-27",51,0,57,0,0
"3146",39119,"2020-12-04",83,4,59,9,0
"3147",39123,"2020-11-20",6,0,48,0,0
"3148",39123,"2020-11-27",4,0,35,0,0
"3149",39123,"2020-12-04",10,0,51,0,0
"3150",39125,"2020-12-04",5,0,30,0,0
"3151",39129,"2020-11-20",18,0,58,0,0
"3152",39129,"2020-11-27",9,0,53,0,0
"3153",39129,"2020-12-04",16,0,92,0,0
"3154",39131,"2020-11-20",0,0,0,0,0
"3155",39131,"2020-11-27",0,0,24,0,0
"3156",39131,"2020-12-04",9,0,14,0,0
"3157",39133,"2020-11-27",17,0,22,5,0
"3158",39139,"2020-11-20",36,0,258,0,0
"3159",39139,"2020-11-27",18,0,12,0,0
"3160",39139,"2020-12-04",56,0,235,0,0
"3161",39141,"2020-11-20",47,0,316,0,0
"3162",39141,"2020-11-27",49,0,227,0,0
"3163",39141,"2020-12-04",52,0,242,7,0
"3164",39143,"2020-11-20",11,0,38,0,0
"3165",39143,"2020-11-27",23,0,44,0,0
"3166",39145,"2020-11-20",61,0,191,18,0
"3167",39145,"2020-11-27",47,0,197,18,0
"3168",39145,"2020-12-04",28,0,162,9,0
"3169",39147,"2020-11-20",11,0,13,18,0
"3170",39147,"2020-12-04",25,0,39,23,0
"3171",39149,"2020-11-20",14,0,37,11,0
"3172",39149,"2020-11-27",17,0,55,8,0
"3173",39151,"2020-11-20",101,0,88,13,0
"3174",39151,"2020-11-27",100,0,521,6,0
"3175",39151,"2020-12-04",231,0,494,22,0
"3176",39153,"2020-11-20",79,13,659,227,4
"3177",39153,"2020-11-27",105,9,1178,237,10
"3178",39153,"2020-12-04",105,16,590,184,5
"3179",39155,"2020-11-20",52,0,124,54,0
"3180",39155,"2020-11-27",84,0,132,75,0
"3181",39155,"2020-12-04",50,0,32,57,0
"3182",39157,"2020-11-20",50,0,0,163,0
"3183",39157,"2020-11-27",38,0,0,246,0
"3184",39157,"2020-12-04",23,0,0,7,0
"3185",39159,"2020-11-20",0,0,61,0,0
"3186",39159,"2020-11-27",0,0,76,0,0
"3187",39159,"2020-12-04",0,0,52,0,0
"3188",39161,"2020-12-04",5,0,65,5,0
"3189",39165,"2020-11-20",11,0,132,47,0
"3190",39165,"2020-11-27",12,0,128,42,0
"3191",39165,"2020-12-04",14,0,147,46,0
"3192",39167,"2020-11-20",63,0,132,8,0
"3193",39167,"2020-11-27",72,0,130,10,0
"3194",39167,"2020-12-04",65,0,109,6,0
"3195",39169,"2020-11-20",46,0,128,0,0
"3196",39169,"2020-11-27",10,0,24,0,0
"3197",39169,"2020-12-04",17,0,30,0,0
"3198",39171,"2020-11-20",12,0,42,0,0
"3199",39171,"2020-11-27",8,0,27,0,0
"3200",39173,"2020-11-27",12,0,72,0,0
"3201",39173,"2020-12-04",15,0,74,0,0
"3202",39175,"2020-11-20",9,0,29,0,0
"3203",40001,"2020-11-20",5,0,12,0,0
"3204",40007,"2020-11-27",9,0,10,7,0
"3205",40009,"2020-11-20",35,0,31,0,0
"3206",40009,"2020-11-27",42,0,36,0,0
"3207",40011,"2020-12-04",0,0,0,7,0
"3208",40013,"2020-11-20",22,0,287,0,0
"3209",40013,"2020-11-27",14,0,147,0,0
"3210",40013,"2020-12-04",14,0,159,0,0
"3211",40015,"2020-12-04",0,0,13,0,0
"3212",40019,"2020-11-20",25,0,159,27,0
"3213",40021,"2020-11-20",15,0,48,0,0
"3214",40021,"2020-11-27",28,0,44,0,0
"3215",40023,"2020-11-20",16,0,19,0,0
"3216",40023,"2020-11-27",22,0,24,0,0
"3217",40023,"2020-12-04",11,0,27,0,0
"3218",40027,"2020-11-20",71,0,126,15,5
"3219",40027,"2020-11-27",0,0,0,0,0
"3220",40027,"2020-12-04",0,0,0,0,0
"3221",40029,"2020-11-20",10,0,9,0,0
"3222",40029,"2020-11-27",21,0,8,0,0
"3223",40029,"2020-12-04",12,0,4,0,0
"3224",40031,"2020-11-20",12,0,56,5,0
"3225",40031,"2020-11-27",331,0,116,0,0
"3226",40031,"2020-12-04",340,0,206,16,0
"3227",40035,"2020-11-20",6,0,4,0,0
"3228",40035,"2020-12-04",6,0,5,0,0
"3229",40037,"2020-11-20",0,0,0,0,0
"3230",40037,"2020-11-27",0,0,0,0,0
"3231",40037,"2020-12-04",5,0,0,0,0
"3232",40039,"2020-11-20",17,0,28,8,0
"3233",40039,"2020-11-27",26,0,70,14,0
"3234",40039,"2020-12-04",31,0,65,10,0
"3235",40041,"2020-11-20",7,0,28,0,0
"3236",40041,"2020-12-04",7,0,46,0,0
"3237",40043,"2020-11-27",21,0,4,0,0
"3238",40045,"2020-11-27",0,0,6,0,0
"3239",40047,"2020-11-20",31,0,88,0,0
"3240",40047,"2020-11-27",20,0,78,0,0
"3241",40047,"2020-12-04",12,0,67,0,0
"3242",40055,"2020-12-04",9,0,6,5,0
"3243",40057,"2020-11-20",0,0,0,0,0
"3244",40057,"2020-12-04",0,0,0,7,0
"3245",40059,"2020-11-20",0,0,5,0,0
"3246",40061,"2020-11-20",0,0,0,0,0
"3247",40063,"2020-11-27",0,0,10,0,0
"3248",40065,"2020-11-20",24,0,67,0,0
"3249",40065,"2020-11-27",13,0,36,0,0
"3250",40065,"2020-12-04",20,0,49,0,0
"3251",40067,"2020-11-20",0,0,9,0,0
"3252",40067,"2020-11-27",0,0,17,0,0
"3253",40067,"2020-12-04",0,0,6,0,0
"3254",40071,"2020-11-20",30,0,92,5,0
"3255",40071,"2020-11-27",11,0,66,5,0
"3256",40071,"2020-12-04",25,0,100,4,0
"3257",40075,"2020-12-04",5,0,25,5,0
"3258",40079,"2020-12-04",4,0,17,0,0
"3259",40081,"2020-11-20",0,0,6,0,0
"3260",40081,"2020-11-27",27,0,13,14,0
"3261",40081,"2020-12-04",0,0,10,14,0
"3262",40083,"2020-11-27",6,0,25,0,0
"3263",40087,"2020-11-20",0,0,11,12,0
"3264",40087,"2020-11-27",0,0,10,0,0
"3265",40087,"2020-12-04",0,0,11,0,0
"3266",40093,"2020-11-27",7,0,5,0,0
"3267",40093,"2020-12-04",7,0,5,5,0
"3268",40095,"2020-11-20",0,0,5,0,0
"3269",40095,"2020-12-04",0,0,8,0,0
"3270",40097,"2020-11-20",6,0,38,6,0
"3271",40097,"2020-11-27",4,0,39,5,0
"3272",40099,"2020-12-04",0,0,20,5,0
"3273",40101,"2020-11-20",0,0,0,0,0
"3274",40101,"2020-11-27",26,0,18,0,0
"3275",40101,"2020-12-04",17,0,12,0,0
"3276",40103,"2020-11-20",8,0,0,0,0
"3277",40109,"2020-11-20",303,12,950,170,41
"3278",40109,"2020-11-27",243,14,1364,149,42
"3279",40109,"2020-12-04",324,10,1159,165,52
"3280",40111,"2020-11-20",19,0,9,0,0
"3281",40111,"2020-11-27",5,0,10,0,0
"3282",40111,"2020-12-04",0,0,0,0,0
"3283",40113,"2020-11-20",0,0,0,0,0
"3284",40113,"2020-11-27",54,0,93,6,0
"3285",40113,"2020-12-04",0,0,4,0,0
"3286",40117,"2020-11-27",0,0,33,0,0
"3287",40117,"2020-12-04",0,0,23,0,0
"3288",40119,"2020-11-20",50,0,65,0,0
"3289",40119,"2020-11-27",26,0,61,5,0
"3290",40119,"2020-12-04",29,0,43,0,0
"3291",40121,"2020-11-20",12,0,17,0,0
"3292",40121,"2020-12-04",12,0,25,0,0
"3293",40123,"2020-11-20",19,0,105,22,0
"3294",40123,"2020-11-27",11,0,53,12,0
"3295",40123,"2020-12-04",11,0,62,14,0
"3296",40125,"2020-11-20",14,0,151,14,0
"3297",40125,"2020-11-27",28,0,163,19,0
"3298",40125,"2020-12-04",25,0,167,14,0
"3299",40129,"2020-11-20",14,0,18,0,0
"3300",40129,"2020-11-27",9,0,6,0,0
"3301",40131,"2020-11-20",4,0,39,11,0
"3302",40131,"2020-12-04",11,0,53,9,0
"3303",40135,"2020-11-20",18,0,49,13,0
"3304",40135,"2020-12-04",8,0,10,4,0
"3305",40137,"2020-11-20",23,0,83,15,0
"3306",40137,"2020-11-27",20,0,67,8,0
"3307",40137,"2020-12-04",24,0,84,8,0
"3308",40139,"2020-11-27",19,0,22,0,0
"3309",40139,"2020-12-04",7,0,24,0,0
"3310",40143,"2020-11-20",30,0,82,12,0
"3311",40143,"2020-11-27",112,0,228,33,57
"3312",40143,"2020-12-04",54,0,205,29,0
"3313",40145,"2020-11-20",13,0,11,11,0
"3314",40145,"2020-11-27",5,0,10,12,0
"3315",40145,"2020-12-04",4,0,7,14,0
"3316",40147,"2020-11-20",180,0,29,19,0
"3317",40147,"2020-11-27",126,0,61,35,0
"3318",40147,"2020-12-04",24,0,74,18,0
